scan,run,px,py,x,y,Unemployment,GDP Growth,Inflation,Pension Growth,YoungUnemp,OldUnemp,PensionBalEnd,Bankruptcies
mpc x productivity,1748,mpc-income,productivity-growth-scale,0.9,0.9,0.0260452353375629,0.0011610968776541053,0.001636602199778306,0.019555751780188153,0.04344188573081017,0.02099345311619776,4080.425661571248,2
mpc x productivity,1749,mpc-income,productivity-growth-scale,0.9,0.9,0.028353982390884946,0.0009657107384327018,0.0017738697122455667,0.024573278473448867,0.047431379222043296,0.02269459009410673,4287.934635972483,2
mpc x productivity,1750,mpc-income,productivity-growth-scale,0.9,0.9,0.03185435389809874,0.0009197243755595082,0.0017740757724200966,0.01796738479873348,0.051801103011152275,0.02611656548142447,4035.2413694186944,2
mpc x productivity,1751,mpc-income,productivity-growth-scale,0.9,0.9,0.028725796477346282,0.0009678601126476792,0.0017066228749442018,0.018524838448227488,0.04917704100449548,0.022732623635228728,4054.532496331832,2
mpc x productivity,1752,mpc-income,productivity-growth-scale,0.9,0.9,0.02655976835044474,0.001173448720608486,0.0014137728927256122,0.022490736992707032,0.04272448850444106,0.02180495197286743,4233.331279709412,3
mpc x productivity,1753,mpc-income,productivity-growth-scale,0.9,0.9,0.027395383452858545,0.000746910317420715,0.001458590854758089,0.01624537867513203,0.05045018051278678,0.020747132463254103,3960.269427943433,3
mpc x productivity,1754,mpc-income,productivity-growth-scale,0.9,0.9,0.028954248833809405,0.0009367902456042384,0.0017157164029498822,0.02089335048839017,0.04844944457056672,0.0232824246150361,4148.458320380392,2
mpc x productivity,1755,mpc-income,productivity-growth-scale,0.9,0.9,0.02843506669505228,0.0012989021235318417,0.0016834257410322498,0.024906143185147323,0.04528852888601466,0.023432938615332594,4358.0762884309615,2
mpc x productivity,1756,mpc-income,productivity-growth-scale,0.9,0.9,0.0358954896252293,0.0010677640341066042,0.0017328282608558415,0.01756372055723418,0.05610786434261279,0.03009024763874883,4003.708623113485,3
mpc x productivity,1757,mpc-income,productivity-growth-scale,0.9,0.9,0.025850123543593794,0.001037216738540107,0.0015432474669534037,0.020684762337000697,0.045702230397639945,0.01999023853590486,4140.802855489002,3
mpc x productivity,1758,mpc-income,productivity-growth-scale,0.9,0.9,0.026092709591311092,0.001280191296887894,0.0011933144392191318,0.016074797390426967,0.044663847419965305,0.020597104754160628,3947.07839671834,1
mpc x productivity,1759,mpc-income,productivity-growth-scale,0.9,0.9,0.028962729169695185,0.0009915114616579567,0.0016059521429327545,0.02333223385278613,0.04604445655179136,0.023873228536123375,4252.621589624748,2
mpc x productivity,1760,mpc-income,productivity-growth-scale,0.9,0.9,0.032523163126294954,0.0010637871909247886,0.0016300562390110826,0.024526138923978178,0.052889940041731996,0.026497419617245027,4302.989357420896,2
mpc x productivity,1761,mpc-income,productivity-growth-scale,0.9,0.9,0.032397035180743355,0.0009328139867881222,0.0018418880982974497,0.02017587258268549,0.05386210857181384,0.02617904845893191,4152.501701792162,2
mpc x productivity,1762,mpc-income,productivity-growth-scale,0.9,0.9,0.026183351255493436,0.0010552135720763652,0.0018608387869924468,0.026947223582187044,0.044000283021555266,0.021071666585728666,4424.155350523847,2
mpc x productivity,1763,mpc-income,productivity-growth-scale,0.9,0.9,0.026520788129394533,0.0010958569865486868,0.001425185221846273,0.025435696130056428,0.04544355619176092,0.021009254798220238,4361.371098130798,2
mpc x productivity,1764,mpc-income,productivity-growth-scale,0.9,0.9,0.02864818354920575,0.001016539199279421,0.0016462279659573988,0.018692310153705705,0.04910192036616344,0.022724111672189472,4045.2859096153616,2
mpc x productivity,1765,mpc-income,productivity-growth-scale,0.9,0.9,0.030316429705144643,0.0011848753399815982,0.0018290014364332114,0.019207877811513823,0.04580112837561657,0.02577600838990459,4105.167287120912,2
mpc x productivity,1766,mpc-income,productivity-growth-scale,0.9,0.9,0.03122394084709994,0.0009746652718274034,0.0021606240588472837,0.0211390579174462,0.04929609648969196,0.025870712466467456,4171.319625718324,3
mpc x productivity,1767,mpc-income,productivity-growth-scale,0.9,0.9,0.034109510634860604,0.0007149252595683487,0.002014264716234285,0.01602837082374084,0.05342722215412723,0.028497849302150036,3933.069093695125,3
mpc x productivity,1768,mpc-income,productivity-growth-scale,0.9,0.9,0.03811682848070387,0.001070868156326617,0.0018352195430162092,0.01830114339148294,0.06117182203516208,0.03143423836814583,4031.070262065344,3
mpc x productivity,1769,mpc-income,productivity-growth-scale,0.9,0.9,0.02481468518199636,0.0011093961574130938,0.0016278439631054321,0.018541547257234316,0.04260380400582311,0.019552795389034,4066.886987493352,2
mpc x productivity,1770,mpc-income,productivity-growth-scale,0.9,0.9,0.028598945019384415,0.0011279922459997847,0.0013538897560550689,0.02006283699904212,0.04823875119895131,0.022863140570804956,4111.739236120098,1
mpc x productivity,1771,mpc-income,productivity-growth-scale,0.9,0.95,0.033881698839155275,0.0009024515288351233,0.0019256289327857648,0.016504126479792904,0.05314239307711151,0.02829546288735716,3945.7275797511775,2
mpc x productivity,1772,mpc-income,productivity-growth-scale,0.9,0.95,0.03557089087725128,0.0010784905129962645,0.002099955042402477,0.021116541215334836,0.05717241901666276,0.02920178709039666,4164.070228096844,3
mpc x productivity,1773,mpc-income,productivity-growth-scale,0.9,0.95,0.029584632170905224,0.0011060139128499964,0.0012552520463126736,0.018769567328378277,0.04937820568629321,0.023876750820596787,4052.351402973361,2
mpc x productivity,1774,mpc-income,productivity-growth-scale,0.9,0.95,0.030345959085885065,0.0008806613377012228,0.001322571078863308,0.022936104046996638,0.047829863120630235,0.025309096038771108,4221.940461748805,2
mpc x productivity,1775,mpc-income,productivity-growth-scale,0.9,0.95,0.03322294608120317,0.0010293756064296868,0.001744130675978355,0.012184961557994858,0.05091765854957879,0.027955717326138302,3799.297754468278,2
mpc x productivity,1776,mpc-income,productivity-growth-scale,0.9,0.95,0.02797185789636803,0.0013663589416549775,0.0014554962649809009,0.015503412530162174,0.045834710963580175,0.022751368780375474,3908.443287921992,2
mpc x productivity,1777,mpc-income,productivity-growth-scale,0.9,0.95,0.03036105768663252,0.00105521459091194,0.0019518105823389858,0.02867583899749148,0.049044127607925425,0.024857847253668363,4531.843992817086,3
mpc x productivity,1778,mpc-income,productivity-growth-scale,0.9,0.95,0.03033116094257446,0.0012381298330013976,0.001188493797755761,0.013262499612219326,0.05009535545214665,0.024571414362210473,3799.7695240253097,1
mpc x productivity,1779,mpc-income,productivity-growth-scale,0.9,0.95,0.03294112290366737,0.001019714001624412,0.0020594494299548435,0.024449689049052894,0.051327715907527785,0.027635745171731074,4324.410666847432,3
mpc x productivity,1780,mpc-income,productivity-growth-scale,0.9,0.95,0.028467265792182977,0.0011313432383196023,0.0013522545776884106,0.023034515098535126,0.0474055529562068,0.02292144642487946,4239.154029381178,1
mpc x productivity,1781,mpc-income,productivity-growth-scale,0.9,0.95,0.03836652846961937,0.0005306905728398407,0.002433997348482461,0.018738556885389612,0.05657608881118466,0.03303802645515182,4070.714509014179,3
mpc x productivity,1782,mpc-income,productivity-growth-scale,0.9,0.95,0.031476637239396046,0.0009386961628802591,0.0017382997984085728,0.02428023599458383,0.05513738730761479,0.024686696455394043,4301.77873518359,3
mpc x productivity,1783,mpc-income,productivity-growth-scale,0.9,0.95,0.03161519938920489,0.0009993784881384906,0.0016940865588457497,0.01878942248415543,0.050308059134392555,0.026104168418202112,4086.0823075166927,2
mpc x productivity,1784,mpc-income,productivity-growth-scale,0.9,0.95,0.03064051452491251,0.0009676888975117181,0.001960604108382496,0.019942870477379172,0.05155349651064972,0.024552575281895743,4124.602463860342,3
mpc x productivity,1785,mpc-income,productivity-growth-scale,0.9,0.95,0.03600548997189999,0.0008668489615344815,0.002056849200206826,0.019650501418881427,0.05434202935304033,0.030590522146903797,4086.690730833784,3
mpc x productivity,1786,mpc-income,productivity-growth-scale,0.9,0.95,0.028679158422209805,0.0008898862594106733,0.0019636979967486592,0.01810482922571751,0.05037851000875966,0.022359877301756377,4061.088061514591,2
mpc x productivity,1787,mpc-income,productivity-growth-scale,0.9,0.95,0.02804976335943531,0.0010777499384179228,0.0014619809116639135,0.022441965464134246,0.04787030627702168,0.022274022361783406,4198.009137491815,3
mpc x productivity,1788,mpc-income,productivity-growth-scale,0.9,0.95,0.03211719935032941,0.0010864512579559643,0.0018886036592864319,0.023630231491376674,0.04835117526309651,0.027363926096716812,4266.194507435927,3
mpc x productivity,1789,mpc-income,productivity-growth-scale,0.9,0.95,0.0286622594534409,0.0007893232141901746,0.0015214454751876951,0.02234053323784756,0.045297223067335024,0.023725692486610262,4200.377018341464,3
mpc x productivity,1790,mpc-income,productivity-growth-scale,0.9,0.95,0.03158588606710971,0.0011430874033939522,0.0015493019624127336,0.018476214069626434,0.05278231317992208,0.02537498974006771,4072.1877716851295,2
mpc x productivity,1791,mpc-income,productivity-growth-scale,0.9,0.95,0.030668059426401866,0.0009023437117488542,0.0015872794103373817,0.02061994391459757,0.04882268748283835,0.025348548374673107,4135.190891908472,2
mpc x productivity,1792,mpc-income,productivity-growth-scale,0.9,0.95,0.03638396067701481,0.0010220214782627308,0.002097006035669372,0.022981609937967752,0.05668196841723362,0.030496981620440695,4244.529092888505,3
mpc x productivity,1793,mpc-income,productivity-growth-scale,0.9,0.95,0.028149691196187165,0.0010967261129477576,0.0011983178605942545,0.012539508091059998,0.04815941974645019,0.0221579873275366,3789.5772436416223,1
mpc x productivity,1794,mpc-income,productivity-growth-scale,0.9,0.95,0.039278583508360464,0.0007914383046987277,0.0019446486121150947,0.0203348547947625,0.05678638279170449,0.03413520493665213,4120.764883197955,3
mpc x productivity,1795,mpc-income,productivity-growth-scale,0.9,0.95,0.03822293942235884,0.0008514740401313855,0.0023597564613672337,0.02399569551882732,0.05959634361815982,0.03190900224621003,4274.83843956334,4
mpc x productivity,1796,mpc-income,productivity-growth-scale,0.9,0.95,0.03466787053121702,0.0007648754615611678,0.0020876993672120222,0.0180974500677037,0.05429236956203363,0.028891779128652713,4012.539294432636,3
mpc x productivity,1797,mpc-income,productivity-growth-scale,0.9,0.95,0.028492722290912553,0.0011218728411468743,0.0015141705185403437,0.012924947488414504,0.0489598384818872,0.022545893985959232,3818.405811841688,1
mpc x productivity,1798,mpc-income,productivity-growth-scale,0.9,0.95,0.036609179513108624,0.0008910736850921518,0.002109081009049172,0.01774736431989824,0.05334111826257186,0.0316693388059371,4027.189574296483,3
mpc x productivity,1799,mpc-income,productivity-growth-scale,0.9,0.95,0.02789235168630606,0.0009740539388024511,0.0010734582321374924,0.017467999366454465,0.047025258896062745,0.02234772930410487,4011.4045073989632,2
mpc x productivity,1800,mpc-income,productivity-growth-scale,0.9,0.95,0.029794808054209476,0.0013702786633452008,0.001112954966857497,0.022761639793570414,0.04929415186774124,0.024079083977314647,4238.773948736134,1
mpc x productivity,1801,mpc-income,productivity-growth-scale,0.9,1.0,0.03387611752572731,0.0013456021578644242,0.0013019250836063124,0.023386304511929495,0.053027041927814045,0.02838864589604211,4272.03046070546,1
mpc x productivity,1802,mpc-income,productivity-growth-scale,0.9,1.0,0.036610500774962355,0.0009140090158130778,0.001733698368209529,0.0236107102452284,0.055436729791076875,0.03128648308113458,4268.171285873242,3
mpc x productivity,1803,mpc-income,productivity-growth-scale,0.9,1.0,0.038881258325077606,0.0010310447752080415,0.0026431316669245984,0.022225443256018877,0.057364424607078045,0.033424366698892205,4190.278756996984,4
mpc x productivity,1804,mpc-income,productivity-growth-scale,0.9,1.0,0.030548333127778205,0.0012244933122380812,0.0012605292329922455,0.021431957599062197,0.052915598081995474,0.024218547987051094,4209.083802387798,1
mpc x productivity,1805,mpc-income,productivity-growth-scale,0.9,1.0,0.034106960977118086,0.0010712110485023485,0.00219903394750948,0.0180368306082134,0.051056446602100125,0.029177683126264266,4050.702334122252,3
mpc x productivity,1806,mpc-income,productivity-growth-scale,0.9,1.0,0.03051807907945129,0.0010989149007803705,0.0013988607028232781,0.02113505172139211,0.05162650216244613,0.024367161364212776,4159.478188655949,2
mpc x productivity,1807,mpc-income,productivity-growth-scale,0.9,1.0,0.03471024295219936,0.0008820536366147064,0.0018427418456870804,0.013725034561776596,0.05306056315349653,0.02930160547077453,3863.800991296296,3
mpc x productivity,1808,mpc-income,productivity-growth-scale,0.9,1.0,0.03385105731781966,0.001096494339850603,0.0015925788962911326,0.01730192520924014,0.05111843507103071,0.028733054190547558,4004.084211240031,2
mpc x productivity,1809,mpc-income,productivity-growth-scale,0.9,1.0,0.03251646386545483,0.0009198474666998411,0.001810310097892223,0.015491332009435827,0.048762935174953434,0.02773818117929233,3913.170902661697,2
mpc x productivity,1810,mpc-income,productivity-growth-scale,0.9,1.0,0.038856660524436384,0.0010698527844169132,0.0019201513563079488,0.015185218742883309,0.061845910099679456,0.03203781548404167,3893.039877474727,3
mpc x productivity,1811,mpc-income,productivity-growth-scale,0.9,1.0,0.03610379356424265,0.0008745987184846279,0.0017275378733435677,0.018149233841682644,0.05662107158885353,0.030055970734014524,4052.367621660844,2
mpc x productivity,1812,mpc-income,productivity-growth-scale,0.9,1.0,0.0353364245684555,0.0009832791227011664,0.0020924760819299826,0.016033625005889007,0.05499660022094473,0.029604051211080635,3968.4245237469527,2
mpc x productivity,1813,mpc-income,productivity-growth-scale,0.9,1.0,0.03047252227390248,0.0011883695495963974,0.0013256277758258359,0.019163216427483247,0.04942115653562544,0.024933938869940636,4084.1839455205527,1
mpc x productivity,1814,mpc-income,productivity-growth-scale,0.9,1.0,0.028752262413071928,0.0013987061102597993,0.001187648126199431,0.019866879578458632,0.04772258524136106,0.02323513958608349,4102.541444618899,1
mpc x productivity,1815,mpc-income,productivity-growth-scale,0.9,1.0,0.03944670723369971,0.0008526435454234039,0.0026310235852953384,0.02221344214953248,0.061658638925785846,0.0330490991277578,4234.252159237046,4
mpc x productivity,1816,mpc-income,productivity-growth-scale,0.9,1.0,0.03140943825005235,0.0007895998330463636,0.001476835883704341,0.02878499358956925,0.04503914551850061,0.02731213607243233,4499.733144437917,2
mpc x productivity,1817,mpc-income,productivity-growth-scale,0.9,1.0,0.030321114434878782,0.0014701018727039613,0.0008058005722635535,0.01763187192483111,0.04760414979294665,0.025158677424129396,4023.2636597308215,0
mpc x productivity,1818,mpc-income,productivity-growth-scale,0.9,1.0,0.03369696891198168,0.0012574913146538216,0.0016968154057871523,0.012387267480052873,0.05408542420461153,0.02774408979664781,3813.966749698197,3
mpc x productivity,1819,mpc-income,productivity-growth-scale,0.9,1.0,0.035214499177537245,0.0012540726957156131,0.0016049960293933214,0.024949528139733335,0.052404715203117604,0.030216510162907623,4339.164534738459,2
mpc x productivity,1820,mpc-income,productivity-growth-scale,0.9,1.0,0.03808262625019816,0.0010225142481175664,0.001892540975983054,0.0218408415281666,0.059781824749969535,0.031743714967958706,4209.87376532147,3
mpc x productivity,1821,mpc-income,productivity-growth-scale,0.9,1.0,0.02470370139820662,0.0013381772632498007,0.0011570053431077382,0.01422731187563587,0.043441912727782535,0.019121697798356645,3856.795752932501,1
mpc x productivity,1822,mpc-income,productivity-growth-scale,0.9,1.0,0.03194856419203548,0.0009797877950134294,0.0019036940060425445,0.01352057396225494,0.05335148386431652,0.02566749512463316,3835.3654689710033,3
mpc x productivity,1823,mpc-income,productivity-growth-scale,0.9,1.0,0.03467496889771214,0.0012414213623479359,0.0012624987528511216,0.019168967722292114,0.051208090895456616,0.029736393464696264,4082.450669984873,1
mpc x productivity,1824,mpc-income,productivity-growth-scale,0.9,1.0,0.02893711492459548,0.0010454200871485597,0.001112098245893814,0.020235249086162435,0.04790851496080265,0.02322407235697759,4092.856004759183,2
mpc x productivity,1825,mpc-income,productivity-growth-scale,0.9,1.0,0.03459147090714132,0.0012029436080308478,0.0015211686171442847,0.018110489974201595,0.05635392225339007,0.028171782164998348,4028.1242630217225,2
mpc x productivity,1826,mpc-income,productivity-growth-scale,0.9,1.0,0.03994365848179669,0.0010628103133833683,0.002295200985464043,0.016538149199369474,0.061785729302758496,0.03365401424845722,3956.908729122707,3
mpc x productivity,1827,mpc-income,productivity-growth-scale,0.9,1.0,0.032422537167743626,0.0009473200112469887,0.0015692072262624153,0.02396940447976505,0.05212227096625614,0.026824182523003292,4277.657085122354,2
mpc x productivity,1828,mpc-income,productivity-growth-scale,0.9,1.0,0.032173306363133994,0.0011716087668082497,0.001281880710166079,0.01991026569983046,0.05002410877568207,0.026877787256301376,4089.5651196608137,1
mpc x productivity,1829,mpc-income,productivity-growth-scale,0.9,1.0,0.037858374973297894,0.0010650901051653407,0.001881944168236216,0.02039201609079012,0.055493352824137,0.0325729159214682,4120.395765311007,3
mpc x productivity,1830,mpc-income,productivity-growth-scale,0.9,1.0,0.031034882800983165,0.0010548804034511104,0.0015719830566680308,0.01756592999988172,0.04898082946136022,0.025840216452616787,4009.55024773067,2
mpc x productivity,1831,mpc-income,productivity-growth-scale,0.9,1.05,0.03740391503097622,0.0012605696611364327,0.0012644889948934992,0.023071276402476967,0.05699260720145065,0.0317836416084656,4246.776490438806,1
mpc x productivity,1832,mpc-income,productivity-growth-scale,0.9,1.05,0.03188395215789083,0.0013663413235112786,0.0013508889943165173,0.017871686065059077,0.05267664684508474,0.0257939112016806,4010.833850593708,1
mpc x productivity,1833,mpc-income,productivity-growth-scale,0.9,1.05,0.034591974142123186,0.0011978254975815686,0.0011791102500875196,0.020241521064035078,0.054932520558663864,0.028628849966085845,4145.287851230895,1
mpc x productivity,1834,mpc-income,productivity-growth-scale,0.9,1.05,0.03494489923000656,0.0010391550339509327,0.0013865565244304836,0.017137622739169762,0.056442474084214,0.028816623794004848,3990.083412424677,1
mpc x productivity,1835,mpc-income,productivity-growth-scale,0.9,1.05,0.03483449944235712,0.001231502650054493,0.00157390544747872,0.013873285733658995,0.05473327647918502,0.029064684635796822,3839.740717154029,2
mpc x productivity,1836,mpc-income,productivity-growth-scale,0.9,1.05,0.045048181533403675,0.00070168397675534,0.0020333271505294905,0.020155029732397214,0.06710804391259852,0.038697842153228024,4145.195039284981,3
mpc x productivity,1837,mpc-income,productivity-growth-scale,0.9,1.05,0.03348662095741637,0.001297423486318406,0.0016222405121624655,0.016768443865815427,0.0536323302006028,0.027635644523720953,3977.897304096845,3
mpc x productivity,1838,mpc-income,productivity-growth-scale,0.9,1.05,0.03381026208072195,0.0010371496732758103,0.001297596314476119,0.0154668039714636,0.05396577555005429,0.027929209703501677,3911.283353308063,2
mpc x productivity,1839,mpc-income,productivity-growth-scale,0.9,1.05,0.03762498312503219,0.001213180370793281,0.001634899350806169,0.019416591747922707,0.05819284566145862,0.03168434903310626,4065.562017087914,2
mpc x productivity,1840,mpc-income,productivity-growth-scale,0.9,1.05,0.03683577847090217,0.0009705160410190646,0.002098705148756486,0.019312224929749246,0.05570541008454084,0.031291833949353434,4110.321797536619,3
mpc x productivity,1841,mpc-income,productivity-growth-scale,0.9,1.05,0.03639416179636372,0.0010395196617831583,0.0018043341983660967,0.023867234667330928,0.05776050137021725,0.030251479650025836,4262.6341563096175,2
mpc x productivity,1842,mpc-income,productivity-growth-scale,0.9,1.05,0.03148454665639123,0.0013451706306657628,0.001311138540911824,0.014750845223596307,0.049361489491286326,0.026216259157738175,3874.3691551444776,1
mpc x productivity,1843,mpc-income,productivity-growth-scale,0.9,1.05,0.036751836062210844,0.0010158704803167498,0.0017604320784831676,0.014629593616320219,0.0585844647598673,0.03049271189827153,3903.787733455727,2
mpc x productivity,1844,mpc-income,productivity-growth-scale,0.9,1.05,0.03933375769150037,0.0009720024128086464,0.002116701592816638,0.015118439210307606,0.05990255697925558,0.03330964781752496,3890.9753564132175,2
mpc x productivity,1845,mpc-income,productivity-growth-scale,0.9,1.05,0.038814196565592304,0.0010423878848668361,0.002213531326557649,0.022792614085094153,0.05604971034814473,0.03384182815571658,4251.897358888279,3
mpc x productivity,1846,mpc-income,productivity-growth-scale,0.9,1.05,0.0389845335347151,0.0008330538186404939,0.00190483240710245,0.02119078979523721,0.059226047628985326,0.03305825233283779,4164.840755584152,2
mpc x productivity,1847,mpc-income,productivity-growth-scale,0.9,1.05,0.039278947294175734,0.0008402724102180452,0.0016763495706622468,0.018120549531190466,0.05448456577619447,0.03473959128860572,4045.33396583876,2
mpc x productivity,1848,mpc-income,productivity-growth-scale,0.9,1.05,0.03796463360029666,0.0011344821597733413,0.002218007858062349,0.014298678096053855,0.05872600629153622,0.032056387361090254,3884.078954849418,3
mpc x productivity,1849,mpc-income,productivity-growth-scale,0.9,1.05,0.0384240752713174,0.000930539175772712,0.0021257174517201826,0.019435918936547447,0.060978257880264695,0.03182896877909243,4076.384532923001,2
mpc x productivity,1850,mpc-income,productivity-growth-scale,0.9,1.05,0.04018558287996385,0.0010304139368790106,0.0017611918423806735,0.019146008797383894,0.0614004245074628,0.033987926170684774,4057.067395944396,2
mpc x productivity,1851,mpc-income,productivity-growth-scale,0.9,1.05,0.03357477566951995,0.0009744620050419143,0.0016933114106314436,0.013864246860510996,0.05387245893948902,0.027643766784858147,3859.904630408302,2
mpc x productivity,1852,mpc-income,productivity-growth-scale,0.9,1.05,0.0332309613008757,0.0012372882988161908,0.001542540619479146,0.02470446486454924,0.053539347916581825,0.027390713794996458,4319.594499669812,2
mpc x productivity,1853,mpc-income,productivity-growth-scale,0.9,1.05,0.03407737254275447,0.0012530794827158205,0.0013938647688404614,0.020399404681874893,0.05268541296569116,0.028531837955963403,4120.432632358536,2
mpc x productivity,1854,mpc-income,productivity-growth-scale,0.9,1.05,0.028459256972105405,0.0012876090656129013,0.001455745719879591,0.014108506672722503,0.048040534287661196,0.022711133537229217,3877.2273873762206,2
mpc x productivity,1855,mpc-income,productivity-growth-scale,0.9,1.05,0.0369799322289867,0.0013065469238290454,0.001512554633975105,0.017201482895698565,0.05592501828544942,0.031340655712882276,3981.118392704701,2
mpc x productivity,1856,mpc-income,productivity-growth-scale,0.9,1.05,0.03564152072932273,0.001092133674519357,0.0016472918135447233,0.017153025008230904,0.05319672226566043,0.03048436053728317,3959.993971590096,2
mpc x productivity,1857,mpc-income,productivity-growth-scale,0.9,1.05,0.036638949389543395,0.0011624132787533162,0.0015437580641672812,0.01894986904812547,0.055992577758553264,0.03105852087214992,4041.480223505425,2
mpc x productivity,1858,mpc-income,productivity-growth-scale,0.9,1.05,0.04095671402203689,0.0012766555143268626,0.0023434723413586355,0.01938095194860366,0.06085738524752654,0.0351862670935452,4086.112800521882,4
mpc x productivity,1859,mpc-income,productivity-growth-scale,0.9,1.05,0.03273547392409293,0.0012501934455557038,0.0016669462903900869,0.013835287322434808,0.05288974788177383,0.0267781887944613,3837.858636096592,2
mpc x productivity,1860,mpc-income,productivity-growth-scale,0.9,1.05,0.03304531907008949,0.00108397744303413,0.0015925409939536745,0.01874270849847986,0.052800739777864356,0.027271659829698498,4071.343836787837,2
mpc x productivity,1861,mpc-income,productivity-growth-scale,0.9,1.1,0.03886530370946363,0.0012070388029209074,0.002094375679240449,0.02273303223822022,0.05852527195256739,0.03320725021537322,4240.4755283079685,2
mpc x productivity,1862,mpc-income,productivity-growth-scale,0.9,1.1,0.040018076055766794,0.0010022349976505334,0.0022029200759470804,0.02182425013924863,0.06127970828258138,0.033914163878947634,4180.9081698359405,3
mpc x productivity,1863,mpc-income,productivity-growth-scale,0.9,1.1,0.040134389676866424,0.0011345020304112763,0.0017212991142415617,0.015356785076187159,0.05849517257033452,0.034747357178186306,3914.9767683818536,2
mpc x productivity,1864,mpc-income,productivity-growth-scale,0.9,1.1,0.038139143260745204,0.0011025997717475132,0.001920883159667661,0.01562633337473804,0.05685851008250862,0.032745528533763786,3909.827821188972,3
mpc x productivity,1865,mpc-income,productivity-growth-scale,0.9,1.1,0.03602507919255439,0.0011101488269896916,0.0017654126140813791,0.019584286023075194,0.05510223460865001,0.03046162816429675,4094.76055436662,3
mpc x productivity,1866,mpc-income,productivity-growth-scale,0.9,1.1,0.030513089423723494,0.0015425098275893205,0.0013951939541261415,0.02043519738230287,0.05106522944217029,0.024459041545692846,4114.430445946306,2
mpc x productivity,1867,mpc-income,productivity-growth-scale,0.9,1.1,0.03515557790518283,0.0011748938240420462,0.0014209417888346619,0.01906923389959719,0.055286378445184824,0.02914156016025085,4071.513288217329,1
mpc x productivity,1868,mpc-income,productivity-growth-scale,0.9,1.1,0.032519158000651985,0.0013307101780763904,0.0015625846147050782,0.021721726126360592,0.05325480646688361,0.026538501942494408,4176.656720736571,2
mpc x productivity,1869,mpc-income,productivity-growth-scale,0.9,1.1,0.041636907560710236,0.0008838049147177051,0.0020602443268387884,0.014164557841606192,0.06475066521724135,0.035047958316251224,3853.1161516474936,3
mpc x productivity,1870,mpc-income,productivity-growth-scale,0.9,1.1,0.03156257792428541,0.0014589691875113552,0.0009251952589699262,0.015413569969788163,0.0505212909089345,0.02598931829157076,3927.900577254245,0
mpc x productivity,1871,mpc-income,productivity-growth-scale,0.9,1.1,0.03981383803977092,0.0009479768839406636,0.0017906309697135654,0.01569841563204074,0.05603513484173146,0.035134067745410266,3943.528118757927,2
mpc x productivity,1872,mpc-income,productivity-growth-scale,0.9,1.1,0.03264890951760726,0.0011095701319183485,0.001240160229141578,0.012780342478745797,0.05291783042741012,0.026826189506267306,3798.887051882477,1
mpc x productivity,1873,mpc-income,productivity-growth-scale,0.9,1.1,0.035921741608358496,0.0010419237337060173,0.001301833820631312,0.020562220517607078,0.058536718615231534,0.029469330674474138,4139.860863054198,2
mpc x productivity,1874,mpc-income,productivity-growth-scale,0.9,1.1,0.03888821935323777,0.0009664205243296647,0.0020851683359816467,0.01942750044771688,0.05945409068841161,0.03294762474562596,4104.416638638409,2
mpc x productivity,1875,mpc-income,productivity-growth-scale,0.9,1.1,0.03482609936104094,0.0011543843733402418,0.0014354947910824993,0.01898667223310798,0.05347635710675345,0.029428587806059354,4067.8596649883552,1
mpc x productivity,1876,mpc-income,productivity-growth-scale,0.9,1.1,0.037478561845619617,0.0008104170031109619,0.0016665599763492581,0.017346870754372964,0.05558350598403108,0.03219266358019934,4002.697281317569,2
mpc x productivity,1877,mpc-income,productivity-growth-scale,0.9,1.1,0.0352361536611599,0.0012997501178177817,0.0010145363059615778,0.025693404845027544,0.05265384465520141,0.030154694938327165,4363.813101042981,2
mpc x productivity,1878,mpc-income,productivity-growth-scale,0.9,1.1,0.041782835274199535,0.0008984838465821968,0.0024622152685818462,0.016051380229969686,0.06530963538523897,0.035071045335717366,3947.956336559621,3
mpc x productivity,1879,mpc-income,productivity-growth-scale,0.9,1.1,0.03394077438096711,0.0013257251792186875,0.001231476348987536,0.018564815379930384,0.05300591250831049,0.028419560800026215,4043.518916081892,1
mpc x productivity,1880,mpc-income,productivity-growth-scale,0.9,1.1,0.03542460426376455,0.0012336659262013106,0.001527610448356116,0.024455236037573946,0.05592841691455115,0.029340764713845002,4328.461177825712,2
mpc x productivity,1881,mpc-income,productivity-growth-scale,0.9,1.1,0.04110075602916957,0.0010142636536695192,0.002055952981657858,0.01875085771006053,0.05941873887490603,0.03564675230273122,4035.5572435318936,2
mpc x productivity,1882,mpc-income,productivity-growth-scale,0.9,1.1,0.031934098112613864,0.0012825266044819016,0.0007977421771176093,0.014987269719204985,0.05292221283702346,0.025872220272468216,3925.717752212877,0
mpc x productivity,1883,mpc-income,productivity-growth-scale,0.9,1.1,0.040641978743786486,0.0009169050033912181,0.001941048253003154,0.01722132915487774,0.06261720409460522,0.0342299259962789,3989.641899297099,2
mpc x productivity,1884,mpc-income,productivity-growth-scale,0.9,1.1,0.035515457933988616,0.000983479802179493,0.0011127137287125345,0.017934385549898544,0.05744362331929516,0.029191370647216885,4007.3372069864654,2
mpc x productivity,1885,mpc-income,productivity-growth-scale,0.9,1.1,0.03612518088221393,0.0013388435759980727,0.0014018937798864234,0.018368606028681757,0.0559813584378515,0.03038633968773293,4022.86555266154,1
