x,y,t,fund,unemp,gdp
0.525,193,34,6725.568090984899,0.10856569203212126,0.0017028349871137292
0.525,193,35,6763.347213042264,0.10570460512760764,0.0052065767340949455
0.525,193,36,6797.116074113832,0.10604129541097013,0.002952299695887509
0.525,193,37,6848.213716023291,0.12220329578786347,-0.00712767370937815
0.525,193,38,6895.694927536178,0.12744263176153592,-0.0036163804640020696
0.525,193,39,6937.947168344209,0.1387570998204971,-0.01092746084381225
0.525,193,40,6975.269839796313,0.1512884691981635,-0.013221197099418653
0.525,197,1,3282.612947850653,0.06393855824172671,-0.0024320521199869835
0.525,197,2,3415.661392941992,0.0690380595684701,0.0011356802662552215
0.525,197,3,3548.6959297522894,0.06975924407397427,-0.00037262401888528207
0.525,197,4,3682.7112044030737,0.06776840282226154,0.0006929537886801788
0.525,197,5,3815.6464560251766,0.0829113133306873,0.0018371675547098653
0.525,197,6,3947.8495723749747,0.08285510456667299,0.0013462711892445953
0.525,197,7,4079.7219105081745,0.08275085059394696,0.0014037686561266796
0.525,197,8,4211.283539317387,0.08248164488337578,0.0018184114173718075
0.525,197,9,4353.5412302500445,0.09780896361132883,0.0025653468519050305
0.525,197,10,4495.654467917641,0.0977070485876204,0.0030045578562958772
0.525,197,11,4637.666728672195,0.09836691584017054,0.002744714466279571
0.525,197,12,4779.962944220012,0.09898550087832043,0.0031600637172035945
0.525,197,13,4918.560722355443,0.11140801753999727,0.0023146266155398437
0.525,197,14,5057.676401197084,0.1079126399610848,0.0025795693006873473
0.525,197,15,5197.847943028526,0.10328033521037802,0.0038723648281031864
0.525,197,16,5339.23751379321,0.09877367440080097,0.004260233747323941
0.525,197,17,5474.699706562837,0.10916553466276177,0.0039398605286013804
0.525,197,18,5608.55657896129,0.1099686199093917,-0.00605956080234169
0.525,197,19,5739.501590397745,0.1119501924631595,-0.007091428884670919
0.525,197,20,5866.925300499064,0.11833241785360536,-0.014798123220320434
0.525,197,21,5983.368801520452,0.14098297233505167,-0.008686493543790206
0.525,197,22,6098.105969262429,0.14244713719244276,-0.006351972605196517
0.525,197,23,6212.514491444983,0.13873551235851603,0.006499062749202326
0.525,197,24,6327.293753800583,0.13338625171775004,0.0036441605889796767
0.525,197,25,6436.407387169119,0.1411996256523271,0.007155291332484523
0.525,197,26,6546.926251455153,0.13076080646384833,0.00780420228379736
0.525,197,27,6658.208608485359,0.12439210425444723,0.006512978401661902
0.525,197,28,6768.624291767773,0.11966841613300107,0.005870002082301256
0.525,197,29,6858.979158873876,0.1268651639588512,0.004640818433068136
0.525,197,30,6949.257357859505,0.1210077809867157,0.005947589572429501
0.525,197,31,7038.950335482204,0.11744536017264824,0.005438828385291823
0.525,197,32,7127.780215145841,0.11406656574008099,0.001193466253938743
0.525,197,33,7182.831383177236,0.1260570732182045,0.0003967243144588536
0.525,197,34,7234.904014818246,0.12595239143252035,0.003361106183085232
0.525,197,35,7284.595258963233,0.1241977074395638,0.006903066825894633
0.525,197,36,7330.810611204229,0.1260709380326721,-0.002035651934567068
0.525,197,37,7399.734204432761,0.15028321670722908,-0.016979059851262267
0.525,197,38,7463.566953568191,0.16416123546886988,-0.013681562229902355
0.525,197,39,7521.866834211456,0.1784610504547492,-0.011008603196569785
0.525,197,40,7574.977056824208,0.1923497243185355,-0.010628322652497064
0.525,201,1,3297.943301949362,0.06937817862690542,0.001169508631776248
0.525,201,2,3446.1446537252987,0.0777938760400093,0.00030063737178948264
0.525,201,3,3593.9241366898777,0.08138775362231784,-0.0014458415618697513
0.525,201,4,3742.2731106805154,0.08149813788896047,-0.0004572718661333406
0.525,201,5,3889.0648099130735,0.09739595606172849,0.0004767657242711112
0.525,201,6,4035.9406097887095,0.09789059308711409,0.0009522681410856648
0.525,201,7,4182.429813143285,0.0984018862585607,0.001330546340381632
0.525,201,8,4328.61517433839,0.09906712966710153,0.001123248315871843
0.525,201,9,4485.066512269491,0.11506033603678495,0.0023490881860357246
0.525,201,10,4641.2098141627,0.11603470552005775,0.0024089321182727596
0.525,201,11,4797.806072841381,0.11576629405376518,0.0032681570081772087
0.525,201,12,4954.280919050921,0.11646952171384449,0.0030863479903892
0.525,201,13,5107.486325947152,0.12898570246984203,0.0028205402206810614
0.525,201,14,5262.0678654067715,0.12580560032509672,0.003999538370841975
0.525,201,15,5417.556371615068,0.12179863799537566,0.0039005473022599635
0.525,201,16,5573.8676285434585,0.11766317904471998,0.004061471006579181
0.525,201,17,5723.864063644509,0.1279864082115501,0.004320473359776077
0.525,201,18,5873.117370569218,0.12635055828193792,-0.0005506450782093214
0.525,201,19,6020.246995401454,0.13045746941157085,-0.010830917267485623
0.525,201,20,6162.595108572367,0.14205718893900457,-0.020075714607522867
0.525,201,21,6292.457838058122,0.1681394895568125,-0.018238851756964623
0.525,201,22,6417.425825223657,0.1785842360730455,-0.01593077214622436
0.525,201,23,6540.238135341353,0.1809503514505725,-0.0069634688449341465
0.525,201,24,6664.205066651885,0.1731030643274776,0.01381281604825731
0.525,201,25,6783.816782435756,0.17471091093818983,0.015429411028108363
